gene_id,attributes,logFC,AveExpr,t,P.Value,adj.P.Val,B
PF3D7_1006100,Name=NOT5;description=CCR4-NOT transcription complex subunit 5%2C putative;ebi_biotype=protein_coding,0.876030639,7.777932889,9.018781484,0.001113849,0.038196963,-0.05452281
PF3D7_1447000,description=40S ribosomal protein S5;ebi_biotype=protein_coding,-0.688388316,7.155529118,-8.431780399,0.001115191,0.038196963,-0.048131281
PF3D7_0219200,Name=RPS30;description=40S ribosomal protein S30;ebi_biotype=protein_coding,-0.586360716,9.828949577,-8.983213411,0.001129893,0.03835871,-0.343024718
PF3D7_0715900,Name=CDF;description=cation diffusion facilitator family protein%2C putative;ebi_biotype=protein_coding,-0.856225196,7.353430703,-8.975685465,0.001133326,0.03835871,-0.014248617
PF3D7_0319600,Name=EF-1delta;description=elongation factor 1-delta%2C putative;ebi_biotype=protein_coding,-1.043551526,7.654700818,-8.952686293,0.001143895,0.038488696,-0.053120795
PF3D7_1126500,description=WD repeat-containing protein%2C putative;ebi_biotype=protein_coding,1.621887734,6.610256838,8.930038274,0.001154424,0.038615821,0.022494971
PF3D7_0905400,Name=RhopH3;description=high molecular weight rhoptry protein 3;ebi_biotype=protein_coding,0.348931589,14.02732225,8.911689279,0.001163044,0.038677974,-1.047995247
PF3D7_0807300,Name=RAB18;description=ras-related protein Rab-18;ebi_biotype=protein_coding,-1.688814802,4.803188452,-8.537479629,0.001174048,0.038818221,-0.218088852
PF3D7_0924100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.904727568,6.941577314,8.862582131,0.001186514,0.039004955,-0.03501914
PF3D7_0305600,Name=APE1;description=DNA-(apurinic or apyrimidinic site) endonuclease;ebi_biotype=protein_coding,-0.668129202,9.045229672,-8.848338567,0.001193433,0.039008211,-0.297776901
PF3D7_0932200,Name=PFN;description=profilin;ebi_biotype=protein_coding,-0.976906209,11.47409656,-8.80416544,0.001215214,0.039494467,-0.664059618
PF3D7_1012400,Name=HGPRT;description=hypoxanthine-guanine phosphoribosyltransferase;ebi_biotype=protein_coding,-0.716962658,10.23461819,-8.76167228,0.00123664,0.039963747,-0.505920539
PF3D7_0815700,Name=Ub;description=ubiquitin;ebi_biotype=protein_coding,1.050057629,5.73908572,8.193710388,0.001251227,0.040152839,-0.090043266
PF3D7_0805000,description=alpha/beta hydrolase%2C putative;ebi_biotype=protein_coding,-0.849867642,6.657240069,-8.308409562,0.001256531,0.040152839,-0.10847191
PF3D7_1354200,Name=SAC1;description=phosphoinositide phosphatase SAC1;ebi_biotype=protein_coding,-0.851668819,7.791690257,-8.647705589,0.001296493,0.041135157,-0.214299555
PF3D7_0617800,Name=H2A;description=histone H2A;ebi_biotype=protein_coding,0.5835456,11.66204428,8.638188416,0.001301654,0.041135157,-0.789443476
PF3D7_0419700,Name=Pf34;description=apical merozoite protein;ebi_biotype=protein_coding,-0.787961033,9.149531997,-8.612598725,0.00131566,0.041261229,-0.424992971
PF3D7_1229600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,2.35147309,4.234281695,8.604610767,0.001320071,0.041261229,-0.496455565
PF3D7_1339800,Name=MZT1;description=mitotic-spindle organizing protein 1%2C putative;ebi_biotype=protein_coding,-0.906764654,6.488485677,-8.25732358,0.001329042,0.04131587,-0.14659794
PF3D7_1146900,description=protein YIPF6%2C putative;ebi_biotype=protein_coding,0.88007914,8.054929012,8.564943689,0.001342251,0.041415621,-0.303240924
PF3D7_1329000,description=DNA-directed RNA polymerase III subunit RPC1%2C putative;ebi_biotype=protein_coding,1.263802806,6.034980294,8.55702913,0.001346732,0.041415621,-0.120348462
PF3D7_1251300,Name=TMK;description=thymidylate kinase;ebi_biotype=protein_coding,0.654538677,8.06043606,8.512173459,0.001372487,0.041800904,-0.331189973
PF3D7_0708700,Name=COX4;description=cytochrome c oxidase subunit 4%2C putative;ebi_biotype=protein_coding,-0.529892507,8.146161187,-7.972386948,0.001378883,0.041800904,-0.423746302
PF3D7_1218300,Name=AP2-MU;description=AP-2 complex subunit mu;ebi_biotype=protein_coding,-0.591853704,7.749773299,-7.988053723,0.001382953,0.041800904,-0.362617121
PF3D7_1425500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.78604551,4.181144233,8.04251139,0.001392272,0.041800904,-0.471586161
PF3D7_0724100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-1.479933416,6.248882782,-8.459140466,0.00140374,0.041800904,-0.160851032
PF3D7_1009800,description=conserved Plasmodium membrane protein%2C unknown function;ebi_biotype=protein_coding,-0.824346446,7.072649373,-8.381761065,0.001413052,0.041800904,-0.23316475
PF3D7_0108800,description=mitochondrial carrier protein%2C putative;ebi_biotype=protein_coding,-1.303059581,9.822860857,-8.433363633,0.001419253,0.041800904,-0.602016579
PF3D7_1348600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.903793761,8.374802338,-8.427434258,0.001422852,0.041800904,-0.400268611
PF3D7_1227000,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.827872404,8.083962366,-8.423854086,0.001425031,0.041800904,-0.362117098
PF3D7_1301900,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-2.202712988,4.324989868,-8.374342838,0.001439094,0.041903314,-0.599998758
PF3D7_1401400,Name=ETRAMP14;description=early transcribed membrane protein 14.1;ebi_biotype=protein_coding,-0.368994815,9.936645836,-7.879058778,0.001449028,0.041903314,-0.751544259
PF3D7_1224000,Name=GCH1;description=GTP cyclohydrolase 1;ebi_biotype=protein_coding,1.716068425,4.137649915,7.856523201,0.00145725,0.041903314,-0.508744034
PF3D7_1426500,Name=ABCG2;description=ABC transporter G family member 2;ebi_biotype=protein_coding,1.714480914,4.993531818,8.370776532,0.001457825,0.041903314,-0.292540191
PF3D7_0410000,Name=EVP1;description=erythrocyte vesicle protein 1;ebi_biotype=protein_coding,0.583282056,9.564667517,8.339210978,0.001477778,0.04217227,-0.633589024
PF3D7_1354100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.576265638,5.317916718,8.332712493,0.001481928,0.04217227,-0.252484816
PF3D7_1432700,description=protein-L-isoaspartate(D-aspartate) O-methyltransferase%2C putative;ebi_biotype=protein_coding,-1.394558798,6.826672008,-8.29260161,0.00150787,0.042373539,-0.259310334
PF3D7_1455200,description=methyltransferase AAMT;ebi_biotype=protein_coding,-0.788660934,6.869813089,-8.008246198,0.001514549,0.042373539,-0.314650556
PF3D7_1316900,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.627726199,7.971743822,8.222439841,0.001515584,0.042373539,-0.441310483
PF3D7_1017400,Name=HAD5;description=phosphomannomutase;ebi_biotype=protein_coding,-0.527570743,8.52105199,-8.044380198,0.001527691,0.042373539,-0.550285782
PF3D7_0718500,description=prefoldin subunit 3%2C putative;ebi_biotype=protein_coding,-1.300682728,6.828633784,-8.254074882,0.001533326,0.042373539,-0.27947212
PF3D7_1465000,Name=COX6A;description=cytochrome c oxidase subunit 6A%2C putative;ebi_biotype=protein_coding,-1.414827249,6.004235435,-8.235372976,0.001545877,0.042373539,-0.256287572
PF3D7_1430100,Name=PTPA;description=serine/threonine protein phosphatase 2A activator;ebi_biotype=protein_coding,-1.138395622,7.345654006,-8.232184019,0.00154803,0.042373539,-0.348916712
PF3D7_1310600,Name=RAB5b;description=ras-related protein Rab-5B;ebi_biotype=protein_coding,0.569827921,9.944700433,8.201656131,0.001568833,0.042373539,-0.758270899
PF3D7_0917000,Name=MOP;description=merozoite organizing protein;ebi_biotype=protein_coding,1.438638763,4.621631731,7.721750759,0.001573144,0.042373539,-0.419599146
PF3D7_0929100,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-1.033732795,6.530393945,-8.19048593,0.001576532,0.042373539,-0.29110265
PF3D7_1105400,Name=RPS4;description=40S ribosomal protein S4%2C putative;ebi_biotype=protein_coding,-0.492511023,8.693065042,-7.913610916,0.001577899,0.042373539,-0.626112537
PF3D7_1364000,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,1.183865353,6.650214775,8.182936763,0.001581763,0.042373539,-0.313489941
PF3D7_0211600,Name=ALG14;description=UDP-N-acetylglucosamine transferase subunit ALG14%2C putative;ebi_biotype=protein_coding,-0.962857199,6.333278938,-8.033400275,0.001590241,0.042373539,-0.303735819
PF3D7_0215000,Name=ACS9;description=acyl-CoA synthetase;ebi_biotype=protein_coding,1.316733524,4.985873488,7.82017816,0.001592712,0.042373539,-0.362141329
PF3D7_1246300,Name=KIC4;description=protein KIC4;ebi_biotype=protein_coding,1.095137811,8.986745632,8.127952365,0.001620521,0.042911699,-0.657873701
PF3D7_1125000,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-1.009389556,7.032050553,-8.099665897,0.001640924,0.042911699,-0.379453214
PF3D7_1224500,Name=ASF1;description=histone chaperone ASF1;ebi_biotype=protein_coding,-0.534174812,8.55091924,-7.998147716,0.001644496,0.042911699,-0.621005417
PF3D7_0928600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-1.012007229,5.616915247,-7.598607361,0.001652482,0.042911699,-0.361938482
PF3D7_1027300,Name=nPrx;description=peroxiredoxin;ebi_biotype=protein_coding,0.700051918,9.180186986,8.0776564,0.001657023,0.042911699,-0.716408739
PF3D7_1127600,description=CRAL/TRIO domain-containing protein%2C putative;ebi_biotype=protein_coding,0.727037194,9.029450259,8.059267697,0.001670626,0.042911699,-0.704373841
PF3D7_1125800,description=kelch domain-containing protein%2C putative;ebi_biotype=protein_coding,0.343319753,10.01839157,7.573066187,0.001673532,0.042911699,-0.941315388
PF3D7_1209400,Name=CIA1;description=cytosolic iron-sulfur protein assembly protein 1%2C putative;ebi_biotype=protein_coding,-0.754333461,8.120930266,-8.049313208,0.001678048,0.042911699,-0.557564097
PF3D7_1241600,Name=SAMC;description=S-adenosylmethionine mitochondrial carrier protein;ebi_biotype=protein_coding,-1.283135214,4.888644408,-7.564748894,0.001680458,0.042911699,-0.449671813
PF3D7_0911900,Name=ICP;description=falstatin;ebi_biotype=protein_coding,-0.839316679,9.087466633,-7.995954127,0.001718544,0.043390506,-0.730887309
PF3D7_1112100,description=protein kinase%2C putative;ebi_biotype=protein_coding,0.546668614,9.081331747,7.9944756,0.001719683,0.043390506,-0.747209967
PF3D7_1206300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.633525558,7.944581868,-7.980184631,0.001721966,0.043390506,-0.565669424
PF3D7_0809700,Name=RUVB1;description=RuvB-like helicase 1;ebi_biotype=protein_coding,1.060318992,5.304016033,7.485616128,0.001748163,0.043857418,-0.421421894
PF3D7_1316800,Name=SEC20;description=protein transport protein SEC20%2C putative;ebi_biotype=protein_coding,1.944764583,4.804552802,7.931066428,0.001769455,0.044028867,-0.495599119
PF3D7_1248600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.815118831,7.35744986,-7.929894527,0.001770391,0.044028867,-0.507885024
PF3D7_0206300,Name=AROM;description=pentafunctional AROM polypeptide%2C putative%2C pseudogene;ebi_biotype=pseudogene,2.169295419,3.784199167,7.7985581,0.00177961,0.044066539,-0.836044167
PF3D7_0817400,description=phosphatase%2C putative;ebi_biotype=protein_coding,-1.094570836,5.462760546,-7.446317683,0.001817781,0.044523064,-0.454226952
PF3D7_0615600,description=zinc finger protein%2C putative;ebi_biotype=protein_coding,0.69427699,6.826687173,7.462898365,0.001818486,0.044523064,-0.545078432
PF3D7_1003100,Name=C4AP3;description=respiratory chain complex 4 associated protein 3;ebi_biotype=protein_coding,0.627237959,7.474021329,7.634295118,0.001821398,0.044523064,-0.607901204
PF3D7_1471400,description=diacylglycerol kinase%2C putative;ebi_biotype=protein_coding,-1.08681792,7.951671327,-7.848401594,0.001837084,0.044701453,-0.626756491
PF3D7_0729500,Name=MT-A70;description=N6-adenosine-methyltransferase MT-A70;ebi_biotype=protein_coding,1.232462214,6.060940962,7.83977574,0.001844326,0.044701453,-0.4334793
PF3D7_0702900,description=centrin%2C putative;ebi_biotype=protein_coding,-0.904664953,6.894976578,-7.810341031,0.001869309,0.045093564,-0.508201401
PF3D7_1427200,Name=SEL4;description=selenoprotein 4%2C putative;ebi_biotype=protein_coding,-0.863652513,7.901594533,-7.788373239,0.001888232,0.045093564,-0.6576776
PF3D7_0814300,description=AAA family ATPase%2C putative;ebi_biotype=protein_coding,1.881743946,4.882545834,7.777526089,0.001897664,0.045093564,-0.534340538
PF3D7_0528200,Name=EIF3E;description=eukaryotic translation initiation factor 3 subunit E%2C putative;ebi_biotype=protein_coding,0.846877093,7.98399709,7.772359966,0.001902177,0.045093564,-0.694736241
PF3D7_1136800,description=DnaJ protein%2C putative;ebi_biotype=protein_coding,-0.85310044,6.074002592,-7.308161227,0.001912688,0.045093564,-0.517452204
PF3D7_0522500,Name=RPL17;description=50S ribosomal protein L17%2C apicoplast%2C putative;ebi_biotype=protein_coding,0.775585759,6.756544091,7.638100017,0.001915154,0.045093564,-0.550754222
PF3D7_0528300,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.906450628,7.282003846,-7.756984955,0.001915688,0.045093564,-0.583840608
PF3D7_0719500,Name=CDC50A;description=cell division control protein CDC50A;ebi_biotype=protein_coding,-0.86095389,7.555117244,-7.697189369,0.001969391,0.046058321,-0.65410608
PF3D7_1125400,Name=TIM44;description=mitochondrial import inner membrane translocase subunit TIM44%2C putative;ebi_biotype=protein_coding,1.166771791,5.48740724,7.623788254,0.001972778,0.046058321,-0.500830145
PF3D7_1415200,description=DNA-directed RNA polymerases I and III subunit RPAC2%2C putative;ebi_biotype=protein_coding,1.356448058,6.007605991,7.677538041,0.00198745,0.046075586,-0.506052973
PF3D7_0926700,Name=NADSYN;description=glutamine-dependent NAD(+) synthetase%2C putative;ebi_biotype=protein_coding,-1.095758762,6.615404546,-7.675183873,0.001989628,0.046075586,-0.541129891
PF3D7_1205000,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,1.99142574,3.54636939,7.236511048,0.002021409,0.046334444,-0.968786577
PF3D7_1348200,description=step II splicing factor%2C putative;ebi_biotype=protein_coding,0.694104024,6.826687173,7.336360123,0.002025684,0.046334444,-0.64973994
PF3D7_0932100,description=protein MAM3%2C putative;ebi_biotype=protein_coding,-0.78661793,7.842771814,-7.631342992,0.002030727,0.046334444,-0.734371391
PF3D7_0706600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-3.284059574,1.427528146,-7.215457308,0.002039635,0.046334444,-1.83110986
PF3D7_1106000,Name=RUVB2;description=RuvB-like helicase 2;ebi_biotype=protein_coding,-1.213878661,5.096541203,-7.237593522,0.002048133,0.046334444,-0.587708134
PF3D7_0703600,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.664060945,8.970228754,-7.610325042,0.002050808,0.046334444,-0.927293826
PF3D7_1362900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.57666287,4.923269115,7.592893677,0.002067651,0.046334444,-0.589381665
PF3D7_0319100,Name=RBX1;description=E3 ubiquitin-protein ligase RBX1%2C putative;ebi_biotype=protein_coding,-1.093192383,7.287287077,-7.587539278,0.00207286,0.046334444,-0.667409846
PF3D7_1145200,description=serine/threonine protein kinase%2C putative;ebi_biotype=protein_coding,0.364366375,9.423465366,7.154846849,0.002073709,0.046334444,-1.110032472
PF3D7_0807700,Name=DegP;description=serine protease DegP;ebi_biotype=protein_coding,-1.962625565,5.530528874,-7.576498542,0.002083652,0.046375437,-0.564462243
PF3D7_1031600,Name=GEXP15;description=protein GEXP15;ebi_biotype=protein_coding,-0.971598169,6.814235348,-7.543594887,0.002116233,0.04691804,-0.631912308
PF3D7_0508200,description=ceramide synthase CERS1%2C putative;ebi_biotype=protein_coding,3.268883398,5.286616568,7.528796506,0.002131095,0.047065103,-0.635329734
PF3D7_1322100,Name=SET2;description=histone-lysine N-methyltransferase SET2;ebi_biotype=protein_coding,1.095460509,5.28617469,7.218475099,0.002142221,0.047128861,-0.602513206
PF3D7_0112000,Name=TatD;description=TatD-like deoxyribonuclease;ebi_biotype=protein_coding,3.213689949,0.989625054,7.080975553,0.002152273,0.047168589,-1.978457975
PF3D7_0105100,description=conserved Apicomplexan protein%2C unknown function;ebi_biotype=protein_coding,0.646730603,6.99602713,7.180951996,0.002170796,0.047188465,-0.752970827
PF3D7_1002900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.391196808,8.96157039,-7.057887925,0.002178646,0.047188465,-1.091861252
